"","Treatuntreat_EP","Kingdom","Phylum","Class","Order","Family","Genus","Species","Abundance","Prevalence","Total_Abundance","Percentage"
"877","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_aurantiomarginata",199,2,1815106,0.0109635470325149
"878","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_hudsoniana",2,1,1815106,0.000110186402336833
"879","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_leptocephala",64,2,1815106,0.00352596487477866
"880","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_pearsoniana",99,5,1815106,0.00545422691567324
"881","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_pura",5502,9,1815106,0.303122792828628
"882","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_sanguinolenta",16,1,1815106,0.000881491218694666
"883","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_stylobates",36,1,1815106,0.001983355242063
"884","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Collybiopsis","Collybiopsis_filamentipes",200,1,1815106,0.0110186402336833
"885","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Gymnopus","Gymnopus_villosipes",61,1,1815106,0.00336068527127341
"886","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Hohenbuehelia","Hohenbuehelia_auriscalpium",4,1,1815106,0.000220372804673666
"887","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Nematoctonus","Nematoctonus_pachysporus",27,1,1815106,0.00148751643154725
"888","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_cervinus",7,1,1815106,0.000385652408178916
"889","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_eludens",88,1,1815106,0.00484820170282066
"890","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_exilis",682,14,1815106,0.0375735631968601
"891","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_petasatus",62,3,1815106,0.00341577847244183
"892","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_plautus",9,2,1815106,0.00049583881051575
"893","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Candolleomyces","Candolleomyces_candolleanus",18,2,1815106,0.000991677621031499
"894","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","Coprinellus_micaceus",188,7,1815106,0.0103575218196623
"895","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","Coprinellus_sclerocystidiosus",126,3,1815106,0.00694174334722049
"896","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Coprinopsis_echinospora",8,1,1815106,0.000440745609347333
"897","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Coprinopsis_laanii",18,1,1815106,0.000991677621031499
"898","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Coprinopsis_lagopus",3316,3,1815106,0.182689055074469
"899","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Homophron","Homophron_helvolescens",8,1,1815106,0.000440745609347333
"900","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella_alluviana",34,3,1815106,0.00187316883972616
"901","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella_carinthiaca",40,1,1815106,0.00220372804673666
"902","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella_quercicola",20,1,1815106,0.00110186402336833
"903","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella_squamosa",1399,1,1815106,0.0770753884346148
"904","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Schizophyllaceae","Schizophyllum","Schizophyllum_commune",62,2,1815106,0.00341577847244183
"905","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Galerina","Galerina_venenata",14,1,1815106,0.000771304816357833
"906","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma","Hypholoma_capnoides",86,9,1815106,0.00473801530048383
"907","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma","Hypholoma_fasciculare",997,27,1815106,0.0549279215649114
"908","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_brunnescens",78,4,1815106,0.0042972696911365
"909","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_decorata",11,1,1815106,0.000606025212852583
"910","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Tubaria","Tubaria_furfuracea",208,5,1815106,0.0114593858430307
"911","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Ampulloclitocybe","Ampulloclitocybe_avellaneialba",653,1,1815106,0.035975860362976
"912","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Baeospora","Baeospora_myosura",6,1,1815106,0.0003305592070105
"913","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Clitocybe","Clitocybe_brunneoceracea",18,1,1815106,0.000991677621031499
"914","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Dermoloma","Dermoloma_bellerianum",88,1,1815106,0.00484820170282066
"915","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Fayodia","Fayodia_gracilipes",618,9,1815106,0.0340475983220815
"916","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hemimycena","Hemimycena_lactea",925,1,1815106,0.0509612110807854
"917","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hemimycena","Hemimycena_tortuosa",6,1,1815106,0.0003305592070105
"918","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycenella","Mycenella_lasiosperma",33,1,1815106,0.00181807563855775
"919","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Paralepista","Paralepista_flaccida",5,1,1815106,0.000275466005842083
"920","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Typhulaceae","Macrotyphula","Macrotyphula_juncea",5,1,1815106,0.000275466005842083
"921","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Athelopsis","Athelopsis_lembospora",1400,8,1815106,0.0771304816357833
"922","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Pilodermataceae","Piloderma","Piloderma_bicolor",8,1,1815106,0.000440745609347333
"923","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema","Amphinema_diadema",7,1,1815106,0.000385652408178916
"924","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Tylospora","Tylospora_asterophora",3366,1,1815106,0.18544371513289
"925","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia","Oliveonia_pauxilla",21,3,1815106,0.00115695722453675
"926","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Basidiodendron","Basidiodendron_walleynii",16,2,1815106,0.000881491218694666
"927","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Stypella","Stypella_grilletii",24,1,1815106,0.001322236828042
"928","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus_mendocinensis",1152,7,1815106,0.0634673677460159
"929","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus_zelleri",1745,12,1815106,0.096137636038887
"930","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomus","Xerocomus_ferrugineus",34,1,1815106,0.00187316883972616
"931","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Chalciporus","Chalciporus_piperatoides",41,4,1815106,0.00225882124790508
"932","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Leucogyrophana","Leucogyrophana_mollusca",10,1,1815106,0.000550932011684166
"933","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Leucogyrophana","Leucogyrophana_olivascens",23,1,1815106,0.00126714362687358
"934","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora","Coniophora_fusispora",23,2,1815106,0.00126714362687358
"935","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora","Coniophora_puteana",8,1,1815106,0.000440745609347333
"936","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Meruliporia","Meruliporia_incrassata",24,1,1815106,0.001322236828042
"937","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Alpova","Alpova_concolor",13462,30,1815106,0.741664674129224
"938","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Melanogaster_macrocarpus",996,7,1815106,0.0548728283637429
"939","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_hawkerae",6169,25,1815106,0.339869958007962
"940","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_parksii",4047,26,1815106,0.222962185128582
"941","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_rudus",227,3,1815106,0.0125061566652306
"942","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_vesiculosus",1168,11,1815106,0.0643488589647106
"943","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_vinicolor",2791,22,1815106,0.153765124461051
"944","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma","Scleroderma_bovista",532,1,1815106,0.0293095830215976
"945","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Serpulaceae","Serpula","Serpula_himantioides",69,1,1815106,0.00380143088062075
"946","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus","Suillus_lakei",6,1,1815106,0.0003305592070105
"947","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Truncocolumellaceae","Truncocolumella","Truncocolumella_citrina",350,11,1815106,0.0192826204089458
"948","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium","Botryobasidium_candicans",103,2,1815106,0.00567459972034691
"949","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium","Botryobasidium_conspersum",11,1,1815106,0.000606025212852583
"950","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium","Botryobasidium_laeve",213,1,1815106,0.0117348518488727
"951","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_adnatum",23,1,1815106,0.00126714362687358
"952","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_brinkmannii",13,1,1815106,0.000716211615189416
"953","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_citriforme",49,1,1815106,0.00269956685725241
"954","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_luteoviride",88,1,1815106,0.00484820170282066
"955","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_muscicola",207,1,1815106,0.0114042926418622
"956","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_oblongisporum",233,5,1815106,0.0128367158722411
"957","Treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","Geastrum_rubellum",45,1,1815106,0.00247919405257875
"958","Treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","Geastrum_saccatum",12,2,1815106,0.000661118414020999
"959","Treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Nidulariopsis","Nidulariopsis_iowensis",123,2,1815106,0.00677646374371524
"960","Treated","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Radiigera","Radiigera_taylorii",465,26,1815106,0.0256183385433137
"961","Treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gautieriaceae","Gautieria","Gautieria_monticola",115,2,1815106,0.00633571813436791
"962","Treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Clavariadelphus","Clavariadelphus_subfastigiatus",82,1,1815106,0.00451764249581016
"963","Treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_fennica",25,3,1815106,0.00137733002921042
"964","Treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_rubella",11,2,1815106,0.000606025212852583
"965","Treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_velocimutans",23,1,1815106,0.00126714362687358
"966","Treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis","Trichaptum","Trichaptum_abietinum",6,1,1815106,0.0003305592070105
"967","Treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Hyphodontia","Hyphodontia_pallidula",7,1,1815106,0.000385652408178916
"968","Treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon","Xylodon_crustosus",7,1,1815106,0.000385652408178916
"969","Treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon","Xylodon_novozelandicus",38,3,1815106,0.00209354164439983
"970","Treated","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium","Hysterangium_crassirhachis",18,2,1815106,0.000991677621031499
"971","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Cinereomyces","Cinereomyces_lindbladii",33,3,1815106,0.00181807563855775
"972","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Obba","Obba_thailandica",21,1,1815106,0.00115695722453675
"973","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Postia","Postia_ptychogaster",7,1,1815106,0.000385652408178916
"974","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Postia","Postia_sericeomollis",4,1,1815106,0.000220372804673666
"975","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Spongiporus","Spongiporus_gloeoporus",117,2,1815106,0.00644590453670474
"976","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma_applanatum",694,20,1815106,0.0382346816108811
"977","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma_australe",1450,30,1815106,0.0798851416942041
"978","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma","Hyphoderma_obtusiforme",19,1,1815106,0.00104677082219992
"979","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia","Ceriporia_lacerata",51,1,1815106,0.00280975325958925
"980","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia","Ceriporia_reticulata",1711,4,1815106,0.0942644671991608
"981","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Bjerkandera","Bjerkandera_adusta",192,3,1815106,0.010577894624336
"982","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Phaeophlebiopsis","Phaeophlebiopsis_peniophoroides",69,1,1815106,0.00380143088062075
"983","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Abortiporus","Abortiporus_biennis",517,2,1815106,0.0284831850040714
"984","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium_cremicolor",3105,8,1815106,0.171064389627934
"985","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium_subrigescens",7105,9,1815106,0.3914371943016
"986","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum","Steccherinum_bourdotii",22,3,1815106,0.00121205042570517
"987","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum","Steccherinum_ochraceum",5,1,1815106,0.000275466005842083
"988","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Albatrellus","Albatrellus_caeruleoporus",6,1,1815106,0.0003305592070105
"989","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucogaster","Leucogaster_citrinus",90,6,1815106,0.0049583881051575
"990","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucophleps","Leucophleps_spinispora",92,3,1815106,0.00506857450749433
"991","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Auriscalpiaceae","Gloeodontia","Gloeodontia_subasperispora",22,2,1815106,0.00121205042570517
"992","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae","Bondarzewia","Bondarzewia_occidentalis",22,1,1815106,0.00121205042570517
"993","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Scytinostroma","Scytinostroma_ochroleucum",31,4,1815106,0.00170788923622091
"994","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","Peniophora_incarnata",13,1,1815106,0.000716211615189416
"995","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_chrysorrheus",9,1,1815106,0.00049583881051575
"996","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_luculentus",1599,1,1815106,0.0880940286682982
"997","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_rubidus",6037,14,1815106,0.332597655453731
"998","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_silviae",1693,1,1815106,0.0932727895781293
"999","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_adusta",237,2,1815106,0.0130570886769147
"1000","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_candidissima",1095,3,1815106,0.0603270552794162
"1001","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cerolens",3017,6,1815106,0.166216187925113
"1002","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cremicolor",10660,1,1815106,0.587293524455321
"1003","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_crenulata",976,12,1815106,0.0537709643403746
"1004","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_delica",214,1,1815106,0.0117899450500412
"1005","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_foetens",34732,17,1815106,1.91349706298145
"1006","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_foetentula",56,1,1815106,0.00308521926543133
"1007","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_grata",7261,2,1815106,0.400031733683873
"1008","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_laeta",1896,1,1815106,0.104456709415318
"1009","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_minor",306,8,1815106,0.0168585195575355
"1010","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_mordax",670,3,1815106,0.0369124447828391
"1011","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_murrillii",2216,2,1815106,0.122086533789211
"1012","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_nigricans",4942,3,1815106,0.272270600174315
"1013","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_obscurozelleri",1953,4,1815106,0.107597021881918
"1014","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_romellii",33,3,1815106,0.00181807563855775
"1015","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_shanglaensis",22070,4,1815106,1.21590694978695
"1016","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_sphagnophila",62,5,1815106,0.00341577847244183
"1017","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_subdensifolia",3049,1,1815106,0.167979170362502
"1018","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Aleurodiscus","Aleurodiscus_grantii",9,1,1815106,0.00049583881051575
"1019","Treated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_confusa",673,4,1815106,0.0370777243863444
"1020","Treated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_dimitica",1202,4,1815106,0.0662220278044368
"1021","Treated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_herbamans",392,3,1815106,0.0215965348580193
"1022","Treated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_occidentalis",4,1,1815106,0.000220372804673666
"1023","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae","Phellodon","Phellodon_yunnanensis",4,1,1815106,0.000220372804673666
"1024","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Amaurodon","Amaurodon_mustialaensis",8,1,1815106,0.000440745609347333
"1025","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus","Polyozellus_atrofuscus",21,1,1815106,0.00115695722453675
"1026","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Polyozellus","Polyozellus_tristis",6,1,1815106,0.0003305592070105
"1027","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora_atra",206,2,1815106,0.0113491994406938
"1028","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora_terrestris",253,1,1815106,0.0139385798956094
"1029","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_badia",1739,6,1815106,0.0958070768318765
"1030","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_bryophila",40,3,1815106,0.00220372804673666
"1031","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_cinerascens",35,1,1815106,0.00192826204089458
"1032","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_coerulea",59,1,1815106,0.00325049886893658
"1033","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_galzinii",1981,3,1815106,0.109139631514633
"1034","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_globospora",15,1,1815106,0.000826398017526249
"1035","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_lapida",21,3,1815106,0.00115695722453675
"1036","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_longisterigmata",93,2,1815106,0.00512366770866274
"1037","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_pallidocastanea",60,1,1815106,0.003305592070105
"1038","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_stuposa",142,2,1815106,0.00782323456591516
"1039","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_sublilacina",911,14,1815106,0.0501899062644275
"1040","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_tenuirhizomorpha",53,1,1815106,0.00291993966192608
"1041","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_terrestris",848,3,1815106,0.0467190345908173
"1042","Treated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_invisitata",75,4,1815106,0.00413199008763125
"1043","Treated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_microspora",10,1,1815106,0.000550932011684166
"1044","Treated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_stevensonii",34,2,1815106,0.00187316883972616
"1045","Treated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_verruculosa",33,2,1815106,0.00181807563855775
"1046","Treated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Agaricostilbaceae","Pseudobensingtonia","Pseudobensingtonia_fusiformis",13,1,1815106,0.000716211615189416
"1047","Treated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces","Kurtzmanomyces_tardus",9,1,1815106,0.00049583881051575
"1048","Treated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_compressa",2,1,1815106,0.000110186402336833
"1049","Treated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_exigua",220,4,1815106,0.0121205042570517
"1050","Treated","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea_insularis",6,1,1815106,0.0003305592070105
